account_id,username,platform,follower_count,posts_per_week,engagement_rate,ad_spend_(usd),conversion_rate,campaign_reach,follower_category,engagement_level,posting_intensity
1484,john82,LinkedIn,634998,2,0.0856,573.41,0.0477,33870,Medium,Medium,Low
1485,susan22,LinkedIn,130072,1,0.0642,952.28,0.0324,37170,Small,Low,Low
1486,tiffanyferrell,Twitter,382027,2,0.0986,915.05,0.0261,38850,Medium,Medium,Low
1487,bstanton,Facebook,133055,5,0.0834,512.18,0.0409,45004,Small,Low,Medium
1488,mhart,TikTok,141579,3,0.0986,762.66,0.0283,30495,Small,Medium,Low
1489,ipreston,LinkedIn,752801,5,0.102,550.71,0.0476,47094,Large,High,Medium
1490,xcruz,Instagram,580976,1,0.0642,914.72,0.015,41156,Medium,Low,Low
1491,alexandra71,Twitter,532693,2,0.0834,573.91,0.0192,25476,Medium,Low,Low
1492,hbrooks,Twitter,338588,3,0.0642,266.98,0.0364,21509,Small,Low,Low
1493,kathymacias,LinkedIn,708931,7,0.0642,510.63,0.0266,20731,Large,Low,High
1494,michaeldavis,TikTok,393765,6,0.102,356.29,0.0278,35661,Medium,High,High
1495,lsaunders,LinkedIn,660035,2,0.0986,692.68,0.0416,1431,Medium,Medium,Low
1496,alexandersamuel,Twitter,115958,3,0.0856,602.44,0.0119,41648,Small,Medium,Low
1497,deandawn,LinkedIn,268427,6,0.102,423.83,0.038,13475,Small,High,High
1498,leemorales,TikTok,812846,7,0.0834,57.23,0.0178,40637,Large,Low,High
1499,christopherknox,Facebook,886203,6,0.0986,594.15,0.0219,46566,Large,Medium,High
1500,alvarezdanielle,Instagram,649625,3,0.0856,376.23,0.0145,25880,Medium,Medium,Low
1501,nicholasmontgomery,TikTok,580646,4,0.0986,826.28,0.04,11117,Medium,Medium,Medium
1502,andersonnina,Instagram,409641,4,0.102,228.19,0.0262,35843,Medium,High,Medium
1503,fowlermichael,LinkedIn,905247,3,0.0856,697.11,0.0405,13301,Large,Medium,Low
1504,bbarber,Twitter,283731,4,0.0834,479.34,0.0235,8018,Small,Low,Medium
1505,mary05,TikTok,873258,6,0.0642,609.25,0.0283,11604,Large,Low,High
1506,medinanatalie,Instagram,620886,5,0.0642,133.68,0.0331,48144,Medium,Low,Medium
1507,logan51,Facebook,531297,2,0.0834,573.41,0.0128,25071,Medium,Low,Low
1508,kimberly57,Facebook,796142,6,0.0834,333.93,0.0197,26633,Large,Low,High
1509,thomas49,Facebook,67146,2,0.102,842.79,0.0413,42312,Small,High,Low
1510,donna02,Instagram,524316,4,0.0834,339.15,0.0144,14131,Medium,Low,Medium
1511,bakerchristina,LinkedIn,72071,1,0.0642,724.29,0.0107,32046,Small,Low,Low
1512,anthonywilliams,Facebook,510857,2,0.0856,238.14,0.0162,25836,Medium,Medium,Low
1513,plindsey,TikTok,241361,3,0.0834,967.56,0.0208,49984,Small,Low,Low
1514,justin17,LinkedIn,938380,6,0.0834,505.51,0.0331,38640,Large,Low,High
1515,alisonrobertson,TikTok,730561,5,0.0856,539.69,0.0226,28351,Large,Medium,Medium
1516,dmartin,Instagram,495545,2,0.0642,878.68,0.0168,3426,Medium,Low,Low
1517,browndarryl,Facebook,438140,4,0.0834,192.45,0.021,49099,Medium,Low,Medium
1518,destinymartinez,LinkedIn,355143,2,0.0856,285.16,0.0248,46314,Medium,Medium,Low
1519,markguzman,Twitter,992846,1,0.102,224.95,0.0243,2000,Large,High,Low
1520,alexis09,Twitter,569580,2,0.102,770.73,0.0434,30608,Medium,High,Low
1521,ggonzalez,LinkedIn,951559,3,0.0986,693.78,0.0441,20193,Large,Medium,Low
1522,belinda51,Facebook,24604,2,0.0856,872.77,0.0311,25739,Small,Medium,Low
1523,gregory54,Facebook,226361,4,0.0642,473.76,0.0222,39062,Small,Low,Medium
1524,paul43,Instagram,173507,5,0.0834,285.16,0.038,12244,Small,Low,Medium
1525,rebekah51,LinkedIn,498958,2,0.0642,537.16,0.0176,31179,Medium,Low,Low
1526,barneszachary,TikTok,470595,7,0.0834,948.68,0.0203,21010,Medium,Low,High
1527,fgamble,Twitter,181983,7,0.0986,281.4,0.0227,47775,Small,Medium,High
1528,joshuabailey,LinkedIn,181747,5,0.0856,599.73,0.0444,28550,Small,Medium,Medium
1529,smcguire,Facebook,369332,3,0.102,788.29,0.024,30841,Medium,High,Low
1530,john57,Twitter,793779,1,0.102,405.98,0.0288,36182,Large,High,Low
1531,ljensen,TikTok,690835,4,0.0856,373.18,0.0272,5402,Large,Medium,Medium
1532,omccann,Facebook,735869,6,0.0834,278.81,0.0104,1977,Large,Low,High
1533,sbyrd,Twitter,626483,6,0.102,715.11,0.0457,36190,Medium,High,High
1534,susan22,Facebook,985826,3,0.0856,811.74,0.0354,23517,Large,Medium,Low
1535,ejones,Facebook,257411,1,0.0642,130.29,0.0273,25979,Small,Low,Low
1536,zpratt,TikTok,156801,7,0.0642,630.77,0.0329,22423,Small,Low,High
1537,andersonnina,Instagram,344605,6,0.0642,885.8,0.0267,37705,Medium,Low,High
1538,zhobbs,TikTok,12879,7,0.0856,97.1,0.0183,43563,Small,Medium,High
1539,gonzaleslauren,Twitter,717186,4,0.0834,459.55,0.0252,3647,Large,Low,Medium
1540,clarkdavid,Twitter,337965,1,0.0856,787.7,0.0279,33446,Small,Medium,Low
1541,mfreeman,LinkedIn,499570,7,0.0856,859.17,0.0273,47411,Medium,Medium,High
1542,amanda27,TikTok,824137,7,0.0642,614.04,0.0444,33511,Large,Low,High
1543,ucooper,Twitter,732935,4,0.0856,913.87,0.0215,10335,Large,Medium,Medium
1544,jonathanherman,Instagram,360909,6,0.102,126.13,0.0186,49702,Medium,High,High
1545,jennifervaughn,Instagram,454881,4,0.0834,387.36,0.035,30849,Medium,Low,Medium
1546,ashleycooper,LinkedIn,527649,6,0.0986,493.46,0.043,10079,Medium,Medium,High
1547,rcaldwell,Facebook,814545,5,0.102,876.46,0.0148,10616,Large,High,Medium
1548,xnelson,TikTok,197926,2,0.0642,511.76,0.0192,44847,Small,Low,Low
1549,adam31,Facebook,777266,3,0.0642,826.39,0.0358,23290,Large,Low,Low
1550,jordanmartin,LinkedIn,745461,1,0.0856,148.05,0.0343,40224,Large,Medium,Low
1551,pbrooks,Instagram,530316,5,0.102,264.98,0.0454,48824,Medium,High,Medium
1552,kimberlymorales,Facebook,957468,4,0.0834,995.14,0.0334,39955,Large,Low,Medium
1553,jmcgee,LinkedIn,626009,2,0.0856,310.39,0.0174,49467,Medium,Medium,Low
1554,gilbertdavid,Facebook,869938,6,0.102,176.28,0.0402,19360,Large,High,High
1555,ljensen,LinkedIn,912053,5,0.0834,969.81,0.042,33816,Large,Low,Medium
1556,nelsonalfred,Instagram,155322,1,0.0986,81.51,0.0428,30035,Small,Medium,Low
1557,rebekah51,Facebook,989204,5,0.0642,496.08,0.0161,33102,Large,Low,Medium
1558,johnwilkinson,LinkedIn,3880,2,0.0834,582.66,0.049,6581,Small,Low,Low
1559,kristinwilson,TikTok,981456,1,0.0856,383.19,0.0312,17366,Large,Medium,Low
1560,andersonnina,Instagram,119192,2,0.0986,83.53,0.0353,1229,Small,Medium,Low
1561,gabriellashort,Twitter,377504,2,0.0834,457.26,0.0404,10218,Medium,Low,Low
1562,acevedoryan,Twitter,852572,5,0.102,478.69,0.03,45497,Large,High,Medium
1563,johnsonjeffrey,Facebook,190438,6,0.0986,633.93,0.0367,38992,Small,Medium,High
1564,bberry,Twitter,937217,5,0.0834,177.92,0.021,46177,Large,Low,Medium
1565,wwatson,LinkedIn,851550,5,0.0642,637.48,0.0477,20653,Large,Low,Medium
1566,pamelagonzalez,Facebook,945476,3,0.0856,184.52,0.0357,15241,Large,Medium,Low
1567,ulandry,LinkedIn,111589,5,0.102,358.78,0.0198,5849,Small,High,Medium
1568,vanessa81,LinkedIn,592586,7,0.0986,277.01,0.0339,15878,Medium,Medium,High
1569,justinpatel,LinkedIn,742790,2,0.0642,893.56,0.049,40956,Large,Low,Low
1570,kwright,Facebook,722263,6,0.0642,775.97,0.0105,28653,Large,Low,High
1571,wjohnson,LinkedIn,881103,3,0.0856,537.42,0.021,8428,Large,Medium,Low
1572,gbowman,Facebook,124615,4,0.0834,508.6,0.0223,4071,Small,Low,Medium
1573,plindsey,TikTok,152665,2,0.102,829.47,0.0115,11034,Small,High,Low
1574,marcoporter,Twitter,78189,4,0.0642,177.41,0.0182,13909,Small,Low,Medium
1575,tyler94,LinkedIn,362205,1,0.0856,783.6,0.0307,8040,Medium,Medium,Low
1576,xlindsey,Twitter,516125,3,0.0986,772.9,0.0107,35261,Medium,Medium,Low
1577,michael16,Facebook,479112,5,0.0834,160.86,0.0143,19854,Medium,Low,Medium
1578,ewilliams,TikTok,390032,2,0.0642,721.34,0.0371,17332,Medium,Low,Low
1579,wolfejoshua,Instagram,139736,2,0.0834,890.31,0.0429,13998,Small,Low,Low
1580,chaseronald,Facebook,295258,7,0.102,508.6,0.0417,32955,Small,High,High
1581,jason52,Twitter,622932,5,0.0834,377.8,0.0119,26435,Medium,Low,Medium
1582,sharris,LinkedIn,272612,3,0.0834,74.72,0.0464,8490,Small,Low,Low
1583,melendezpamela,Facebook,150508,2,0.0856,397.29,0.0197,35643,Small,Medium,Low
1584,gluna,TikTok,13757,2,0.0642,512.18,0.0189,32009,Small,Low,Low
1585,pierceaaron,TikTok,239245,7,0.102,360.29,0.0418,3905,Small,High,High
1586,lsherman,Facebook,530072,1,0.0856,817.09,0.0398,48222,Medium,Medium,Low
1587,parsonsashley,TikTok,586456,7,0.102,865.43,0.0194,32149,Medium,High,High
1588,carpenterpamela,Facebook,927405,6,0.0834,802.17,0.0309,34809,Large,Low,High
1589,charlescisneros,Twitter,883624,4,0.102,189.36,0.0278,8839,Large,High,Medium
1590,mjones,Twitter,789288,3,0.102,958.39,0.0304,4409,Large,High,Low
1591,ipreston,Facebook,506737,3,0.102,548.59,0.0487,14484,Medium,High,Low
1592,elizabethelliott,TikTok,25973,5,0.0834,321.35,0.0465,37435,Small,Low,Medium
1593,davidvaldez,Facebook,650756,4,0.0986,677.17,0.0269,15714,Medium,Medium,Medium
1594,friley,Instagram,366703,7,0.0986,670.27,0.0443,21186,Medium,Medium,High
1595,zblackburn,LinkedIn,50221,7,0.0642,154.35,0.0453,36269,Small,Low,High
1596,qfisher,Instagram,654365,6,0.0834,878.37,0.0404,38496,Medium,Low,High
1597,donna02,Facebook,330189,5,0.102,779.45,0.0124,6093,Small,High,Medium
1598,brandon78,LinkedIn,253318,2,0.0834,310.36,0.025,9944,Small,Low,Low
1599,molly66,LinkedIn,217656,4,0.0642,966.84,0.0412,44220,Small,Low,Medium
1600,clementsdevin,Instagram,586900,5,0.0834,411.29,0.046,18961,Medium,Low,Medium
1601,angela07,Facebook,615112,6,0.0834,214.78,0.0378,23889,Medium,Low,High
1602,sparker,LinkedIn,854104,1,0.0986,573.91,0.0347,26872,Large,Medium,Low
1603,charlescisneros,TikTok,83494,4,0.102,776.31,0.0457,33235,Small,High,Medium
1604,elizabeth54,LinkedIn,970415,4,0.0642,540.02,0.0297,38165,Large,Low,Medium
1605,zhobbs,LinkedIn,682920,1,0.0986,594.15,0.0436,14284,Large,Medium,Low
1606,wjohnson,LinkedIn,729889,7,0.0856,500.37,0.0214,10928,Large,Medium,High
1607,michael61,LinkedIn,897843,5,0.0856,133.64,0.0348,26096,Large,Medium,Medium
1608,lori07,Twitter,837161,3,0.0834,153.92,0.032,26047,Large,Low,Low
1609,ngray,TikTok,966863,2,0.0834,451.91,0.0442,4129,Large,Low,Low
1610,hrobinson,Instagram,87069,7,0.0834,230.6,0.0255,45536,Small,Low,High
1611,thomas49,Facebook,259891,1,0.0856,569.7,0.0423,45816,Small,Medium,Low
1612,adam31,Twitter,532077,4,0.102,535.84,0.0252,27904,Medium,High,Medium
1613,perezbobby,TikTok,171733,4,0.0642,477.98,0.0392,30739,Small,Low,Medium
1614,tylerwilliams,LinkedIn,427058,4,0.0986,607.57,0.0165,7796,Medium,Medium,Medium
1615,ashley80,Instagram,973500,1,0.102,806.51,0.0412,20837,Large,High,Low
1616,tonyaevans,LinkedIn,475299,4,0.0986,648.02,0.0378,40034,Medium,Medium,Medium
1617,andrew53,Facebook,634480,4,0.0642,376.11,0.0149,1825,Medium,Low,Medium
1618,teresa99,Facebook,249789,2,0.0834,431.53,0.0426,18847,Small,Low,Low
1619,rachel74,Instagram,115813,6,0.0986,132.5,0.049,7185,Small,Medium,High
1620,blakebell,Facebook,636674,1,0.0856,54.61,0.0341,12077,Medium,Medium,Low
1621,parsonsmichael,Twitter,566719,1,0.102,431.53,0.0237,26610,Medium,High,Low
1622,gsharp,TikTok,166841,1,0.0834,379.97,0.0215,26278,Small,Low,Low
1623,adamjohnson,Facebook,408133,3,0.0642,321.64,0.0496,15693,Medium,Low,Low
1624,rgarrison,Twitter,406843,3,0.0834,376.93,0.0296,48877,Medium,Low,Low
1625,lisamorrow,LinkedIn,253071,3,0.102,966.97,0.0272,5223,Small,High,Low
1626,fowlermichael,Instagram,340872,2,0.0986,386.94,0.0332,29183,Small,Medium,Low
1627,gpayne,Facebook,932270,4,0.102,215.08,0.04,28897,Large,High,Medium
1628,rmendoza,TikTok,738514,1,0.0856,969.88,0.0247,8600,Large,Medium,Low
1629,mitchellpatrick,Instagram,469139,1,0.0856,110.12,0.0161,44736,Medium,Medium,Low
1630,jeffery32,LinkedIn,162778,6,0.102,656.5,0.0101,35361,Small,High,High
1631,cscott,LinkedIn,190948,2,0.0642,395.39,0.0282,30175,Small,Low,Low
1632,williamsongarrett,Facebook,285636,2,0.0986,376.75,0.0392,41707,Small,Medium,Low
1633,christopherknox,Instagram,846583,6,0.102,612.95,0.0163,1225,Large,High,High
1634,billpage,Twitter,223729,5,0.0834,864.15,0.0274,10390,Small,Low,Medium
1635,walterkennedy,Twitter,473732,3,0.0642,841.85,0.0426,4639,Medium,Low,Low
1636,erinowens,LinkedIn,785156,2,0.0856,959.49,0.0242,49056,Large,Medium,Low
1637,hgonzalez,LinkedIn,150008,7,0.0986,321.64,0.0155,25458,Small,Medium,High
1638,michellemcdaniel,Facebook,921377,5,0.0986,808.94,0.0483,49049,Large,Medium,Medium
1639,wsmith,Instagram,387313,1,0.0986,561.63,0.0324,46928,Medium,Medium,Low
1640,thomas49,Instagram,33491,1,0.0856,274.72,0.0457,24762,Small,Medium,Low
1641,eugene39,Instagram,891631,1,0.0856,537.38,0.029,11620,Large,Medium,Low
1642,sbyrd,Facebook,361898,3,0.102,761.22,0.021,11182,Medium,High,Low
1643,revans,TikTok,717624,5,0.0856,952.28,0.0467,15642,Large,Medium,Medium
1644,teresa99,Instagram,140019,5,0.0834,991.96,0.0496,31816,Small,Low,Medium
1645,lisa73,TikTok,498714,1,0.0856,117.05,0.014,5113,Medium,Medium,Low
1646,uclark,LinkedIn,218847,2,0.0834,806.51,0.0124,31866,Small,Low,Low
1647,robinsonmark,LinkedIn,568088,5,0.102,500.37,0.0474,10682,Medium,High,Medium
1648,jamie67,TikTok,68840,6,0.102,654.96,0.0439,5132,Small,High,High
1649,marissa77,Instagram,826759,6,0.0986,584.37,0.0284,9183,Large,Medium,High
1650,uzhang,Twitter,796564,1,0.0642,298.95,0.0496,2558,Large,Low,Low
1651,andrew08,Facebook,284303,6,0.0834,176.47,0.0192,12155,Small,Low,High
1652,parsonsmichael,Facebook,674626,1,0.0642,190.5,0.0201,12102,Large,Low,Low
1653,crystalsharp,Facebook,161885,2,0.0642,411.63,0.0477,1447,Small,Low,Low
1654,tiffanycaldwell,Instagram,910422,3,0.0834,666.13,0.0285,36425,Large,Low,Low
1655,dmanning,Twitter,649153,3,0.0834,849.97,0.0119,15371,Medium,Low,Low
1656,gonzalezjulie,LinkedIn,721330,1,0.0986,640.24,0.0415,25331,Large,Medium,Low
1657,xfreeman,LinkedIn,330173,5,0.0642,505.51,0.0251,15391,Small,Low,Medium
1658,georgeconnie,TikTok,156922,7,0.0642,218.75,0.042,12312,Small,Low,High
1659,sheila33,TikTok,217194,4,0.102,135.84,0.0319,15266,Small,High,Medium
1660,krystal64,Facebook,896299,4,0.0986,226.55,0.015,29816,Large,Medium,Medium
1661,jonathan39,LinkedIn,606713,1,0.102,52.41,0.0479,15628,Medium,High,Low
1662,angelsmith,Facebook,396163,7,0.0642,926.97,0.048,22466,Medium,Low,High
1663,ggonzalez,Instagram,450999,5,0.0834,742.39,0.0276,9037,Medium,Low,Medium
1664,ian14,Facebook,363795,2,0.102,681.35,0.015,34517,Medium,High,Low
1665,meghan87,TikTok,117965,2,0.0834,984.35,0.0349,24328,Small,Low,Low
1666,vanessa81,Facebook,491287,3,0.0856,972.33,0.0273,30013,Medium,Medium,Low
1667,samantha64,Twitter,93327,5,0.102,123.52,0.0239,32763,Small,High,Medium
1668,jonathan26,TikTok,493424,4,0.0986,478.69,0.0369,13437,Medium,Medium,Medium
1669,wsmith,Instagram,543926,7,0.0986,61.27,0.023,22560,Medium,Medium,High
1670,francojoseph,Twitter,614242,2,0.0856,820.13,0.0133,40422,Medium,Medium,Low
1671,carlosholt,LinkedIn,404932,5,0.0986,221.5,0.0367,14253,Medium,Medium,Medium
1672,stephen98,Twitter,106125,6,0.0834,878.37,0.0318,29688,Small,Low,High
1673,gacosta,Twitter,196741,1,0.102,429.01,0.045,15141,Small,High,Low
1674,valdezjessica,Twitter,197412,4,0.0986,956.1,0.0222,23996,Small,Medium,Medium
1675,stephanievasquez,Instagram,638196,7,0.0642,869.5,0.0385,21553,Medium,Low,High
1676,bnelson,LinkedIn,511275,5,0.0834,379.97,0.0266,46968,Medium,Low,Medium
1677,cruzantonio,TikTok,590375,3,0.0856,644.12,0.0133,24499,Medium,Medium,Low
1678,coxricardo,Twitter,455444,6,0.0986,461.85,0.0427,2804,Medium,Medium,High
1679,paulprice,Twitter,513646,1,0.0642,307.1,0.0457,48903,Medium,Low,Low
1680,xlindsey,Twitter,720984,5,0.0986,669.64,0.0417,3548,Large,Medium,Medium
1681,mcdonaldnancy,Twitter,521638,1,0.102,457.26,0.0395,32945,Medium,High,Low
1682,flowerschristine,Facebook,720186,5,0.0856,875.2,0.0315,14659,Large,Medium,Medium
1683,baileykerry,TikTok,770188,6,0.0856,845.29,0.0105,27791,Large,Medium,High
1684,ipreston,TikTok,45648,2,0.0856,537.16,0.02,1919,Small,Medium,Low
1685,joe98,Facebook,964839,3,0.0986,204.59,0.0391,14910,Large,Medium,Low
1686,gutierreznicholas,TikTok,688438,5,0.0642,141.99,0.0255,33982,Large,Low,Medium
1687,smithedward,TikTok,154350,3,0.102,468.77,0.0192,20509,Small,High,Low
1688,jmcgee,LinkedIn,982082,4,0.102,321.35,0.0362,19113,Large,High,Medium
1689,williamcoffey,Facebook,694601,4,0.0642,884.06,0.0194,24363,Large,Low,Medium
1690,chavezjason,Facebook,997512,7,0.0834,993.2,0.0397,45717,Large,Low,High
1691,andrew24,LinkedIn,507060,5,0.0856,159.96,0.0332,38709,Medium,Medium,Medium
1692,harrisjacob,Instagram,927289,7,0.102,795.29,0.0316,16554,Large,High,High
1693,jeffery32,Twitter,369007,4,0.102,973.44,0.0175,18502,Medium,High,Medium
1694,boothjacob,Facebook,659550,6,0.0986,142.77,0.0334,49860,Medium,Medium,High
1695,jeffreysalazar,Instagram,162313,1,0.0986,727.33,0.0471,48480,Small,Medium,Low
1696,rachelfisher,Instagram,859608,6,0.0834,353.04,0.0162,46870,Large,Low,High
1697,tprice,Facebook,916368,1,0.0856,405.98,0.0468,18882,Large,Medium,Low
1698,elizabeth54,Instagram,461984,1,0.0986,724.29,0.0207,13185,Medium,Medium,Low
1699,aandrade,TikTok,391673,6,0.0834,572.3,0.0213,34193,Medium,Low,High
1700,kdavis,LinkedIn,488743,3,0.102,934.87,0.0463,26735,Medium,High,Low
1701,tommy65,Facebook,67742,3,0.0986,784.57,0.036,30946,Small,Medium,Low
1702,debbieharris,Instagram,969581,4,0.0856,767.52,0.0269,30045,Large,Medium,Medium
1703,amanda20,LinkedIn,837586,6,0.102,940.9,0.0452,1133,Large,High,High
1704,ronnieperry,Twitter,86153,5,0.0986,127.9,0.0475,42146,Small,Medium,Medium
1705,fmolina,TikTok,327045,2,0.0642,181.32,0.0235,20112,Small,Low,Low
1706,diazmisty,Instagram,529426,2,0.0856,214.7,0.0473,41420,Medium,Medium,Low
1707,megan48,TikTok,971111,7,0.0986,580.89,0.0313,24570,Large,Medium,High
1708,kelly58,TikTok,177817,5,0.0642,993.52,0.0417,7617,Small,Low,Medium
1709,simpsonsarah,Instagram,366341,3,0.102,648.02,0.0459,28466,Medium,High,Low
1710,alyssa19,Facebook,358276,2,0.102,97.1,0.049,10985,Medium,High,Low
1711,jilliannielsen,LinkedIn,164819,5,0.0986,719.2,0.0145,3965,Small,Medium,Medium
1712,uzhang,Facebook,316065,4,0.0856,830.49,0.0123,27414,Small,Medium,Medium
1713,meghan87,Instagram,575686,6,0.0986,965.86,0.0461,16523,Medium,Medium,High
1714,taraflores,LinkedIn,190328,1,0.102,785.4,0.0335,22755,Small,High,Low
1715,toddkenneth,Facebook,813199,5,0.0986,152.25,0.0323,7794,Large,Medium,Medium
1716,kbass,TikTok,925735,4,0.0834,182.75,0.0442,40795,Large,Low,Medium
1717,xshort,TikTok,928694,5,0.0642,756.25,0.0304,34414,Large,Low,Medium
1718,williamcoffey,Instagram,180150,2,0.0642,152.87,0.0274,33682,Small,Low,Low
1719,smurray,Facebook,903161,4,0.102,589.66,0.0321,12688,Large,High,Medium
1720,stephanielopez,Instagram,166350,7,0.102,730.24,0.0492,28269,Small,High,High
1721,tinajones,TikTok,515242,7,0.0986,519.52,0.0469,34623,Medium,Medium,High
1722,melissa08,Instagram,665844,1,0.102,587.66,0.0114,12536,Medium,High,Low
1723,gluna,LinkedIn,618832,7,0.0834,573.41,0.0206,25458,Medium,Low,High
1724,jamiejones,Instagram,554754,6,0.0642,767.4,0.0464,32091,Medium,Low,High
1725,mosleymark,Twitter,428370,3,0.0856,958.39,0.0192,25091,Medium,Medium,Low
1726,anthonyanderson,Facebook,743414,4,0.0856,254.87,0.02,3863,Large,Medium,Medium
1727,justin99,Instagram,691620,1,0.0856,429.01,0.0186,33789,Large,Medium,Low
1728,davisjose,LinkedIn,187750,6,0.0856,946.08,0.0274,43534,Small,Medium,High
1729,hernandezshawn,Facebook,682192,1,0.0834,57.23,0.0272,9588,Large,Low,Low
1730,john82,LinkedIn,810426,4,0.0834,541.86,0.0214,4318,Large,Low,Medium
1731,jamescohen,Instagram,608944,6,0.0642,249.3,0.0312,10952,Medium,Low,High
1732,hamiltonjessica,Facebook,501184,3,0.0834,555.48,0.0102,19472,Medium,Low,Low
1733,kenneth65,TikTok,551862,4,0.0642,574.29,0.0231,7288,Medium,Low,Medium
1734,slambert,TikTok,817970,7,0.0834,647.76,0.0362,49874,Large,Low,High
1735,carlosrivera,Facebook,947497,5,0.0986,139.9,0.0417,2793,Large,Medium,Medium
1736,sharris,Instagram,689035,3,0.0986,405.74,0.0202,36107,Large,Medium,Low
1737,vanessa81,Twitter,191239,2,0.0986,940.9,0.0153,29685,Small,Medium,Low
1738,xzavala,Instagram,763362,1,0.102,998.2,0.0426,5297,Large,High,Low
1739,fduffy,Twitter,800997,1,0.0856,826.95,0.0144,42955,Large,Medium,Low
1740,sriley,Twitter,412715,1,0.0986,649.02,0.0172,29111,Medium,Medium,Low
1741,corydavis,LinkedIn,243131,2,0.0642,969.88,0.0284,46152,Small,Low,Low
1742,brian11,LinkedIn,510322,3,0.0642,370.12,0.0231,43407,Medium,Low,Low
1743,twagner,Instagram,340580,3,0.0986,154.01,0.0136,38633,Small,Medium,Low
1744,awilkins,TikTok,967703,3,0.0642,587.97,0.0103,38772,Large,Low,Low
1745,jefferygarcia,Twitter,747116,3,0.0856,878.68,0.0346,37769,Large,Medium,Low
1746,allison03,Instagram,208253,2,0.0856,317.31,0.0225,8337,Small,Medium,Low
1747,john77,LinkedIn,993446,3,0.0834,313.49,0.0338,3710,Large,Low,Low
1748,ptorres,Facebook,740472,1,0.0642,304.18,0.0481,16958,Large,Low,Low
1749,jeffreymcneil,TikTok,67134,1,0.102,105.5,0.0443,7378,Small,High,Low
1750,david26,Facebook,88957,4,0.0642,405.98,0.0204,43714,Small,Low,Medium
1751,ryan83,LinkedIn,574402,7,0.0986,357.45,0.043,44007,Medium,Medium,High
1752,davisjose,TikTok,684387,4,0.0856,268.1,0.0112,21559,Large,Medium,Medium
1753,gregory84,Facebook,711983,7,0.0834,801.28,0.0397,40769,Large,Low,High
1754,lisa73,TikTok,288241,7,0.0834,916.1,0.0262,20858,Small,Low,High
1755,claudiaferrell,TikTok,136573,5,0.0642,915.05,0.0448,36758,Small,Low,Medium
1756,erin92,LinkedIn,353764,1,0.102,517.59,0.0364,19256,Medium,High,Low
1757,deannathompson,Twitter,439122,2,0.102,885.8,0.0419,37772,Medium,High,Low
1758,walterkennedy,LinkedIn,666051,3,0.0986,938.98,0.0397,11706,Medium,Medium,Low
1759,bettyray,Facebook,857610,4,0.0642,333.93,0.0311,30343,Large,Low,Medium
1760,jeffreymcneil,Twitter,440013,5,0.0856,500.73,0.0418,40099,Medium,Medium,Medium
1761,laceyvillarreal,Twitter,533210,3,0.0856,533.08,0.0255,42447,Medium,Medium,Low
1762,cameron78,Twitter,727007,6,0.0986,932.62,0.0353,46203,Large,Medium,High
1763,cynthiagraham,Twitter,749759,4,0.0986,514.07,0.0444,34107,Large,Medium,Medium
1764,nicholas61,Facebook,501656,1,0.0642,488.49,0.043,6698,Medium,Low,Low
1765,robertmorris,LinkedIn,586015,4,0.0986,555.7,0.0109,18629,Medium,Medium,Medium
1766,pittmanfrank,LinkedIn,368937,1,0.0642,827.71,0.0175,23625,Medium,Low,Low
